,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
10,Te,He,0.242005676466,0.271775093496,0.52813463177,0.0,0.214312873299,0.0,0.171052631579,0.0,0.882352941176,1.0,0.509259259259,0.0,0.276222700564,0.0,0.0,0.0,0.7,0.0,0.247212866351,1.0,0.0256381920654,1.0,0.752135236732,0.992882752228,0.479575123817,0.170876547669,0.479575123864,0.17087654763,0.0,0.0,0.264457056345,0.0605221339387,0.295918367347,0.326530612245,0.538461538462,0.428571428571,0.0393762183236,1.0,0.339939225789,0.274620161184,0.14804088586,0.0,0.323381377259,0.153397391901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.189029557939,0.0,0.881188118812,0.960396039604,0.530303030303,0.0,0.0909090909091,0.0,0.535714285714,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.666666666667,0.0,0.0,0.0,1.0,1.0,0.549450549451,0.0,0.173470951923,0.0923057411523,0.666666666667,0.0,0.0720720720721,0.0,0.660792951542,0.982378854626,0.0909090909091,0.636363636364,0.376469924561,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
11,Pm,He,0.234660423879,0.271775093496,0.602485247086,0.0,0.557368971156,0.0,0.0868421052632,0.0,0.117647058824,1.0,0.791666666667,0.0,0.321552850694,0.0,0.654054054054,0.0,0.385,0.0,0.0815761697331,1.0,0.0,1.0,0.629302252361,0.992882752228,0.470176911921,0.170876547669,0.470176912041,0.17087654763,0.0,0.0,0.256095346198,0.0605221339387,0.969387755102,0.326530612245,0.340659340659,0.428571428571,0.0,1.0,0.0,0.274620161184,0.0,0.0,0.320292839167,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.359142035051,0.0,0.19801980198,0.960396039604,0.700757575758,0.0,0.409090909091,0.0,0.214285714286,0.0357142857143,0.0,0.0,0.0,0.0,0.692307692308,0.0,0.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.648351648352,0.0,0.550559501305,0.0923057411523,0.833333333333,0.0,0.0810810810811,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.567966542389,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
12,Gd,He,0.233772390061,0.271775093496,0.654829789478,0.0,0.599995225859,0.0,0.1,0.0,0.117647058824,1.0,0.777777777778,0.0,0.349751391351,0.0,0.654054054054,0.0,0.4,0.0,0.109014761266,1.0,0.0,1.0,0.636212630382,0.992882752228,0.451381503064,0.170876547669,0.451381503075,0.17087654763,0.0,0.0,0.239818388195,0.0605221339387,0.969387755102,0.326530612245,0.340659340659,0.428571428571,0.0458089668616,1.0,0.489232395297,0.274620161184,0.0823679727428,0.0,0.312399908488,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4148574418,0.0,0.257425742574,0.960396039604,0.666666666667,0.0,0.727272727273,0.0,0.321428571429,0.0357142857143,1.0,0.0,0.1,0.0,0.538461538462,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.681318681319,0.0,0.44938940269,0.0923057411523,0.833333333333,0.0,0.0990990990991,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.554358361582,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
13,Y,He,0.233440944795,0.271775093496,0.362793605239,0.0,0.616193202647,0.0,0.107894736842,0.0,0.117647058824,1.0,0.75,0.0,0.197957363231,0.0,0.654054054054,0.0,0.406666666667,0.0,0.112276657935,1.0,0.0,1.0,0.497531777823,0.992882752228,0.454734333251,0.170876547669,0.454734333114,0.17087654763,0.0,0.0,0.24267877412,0.0605221339387,1.0,0.326530612245,0.285714285714,0.428571428571,0.058089668616,1.0,0.350508653719,0.274620161184,0.0970187393526,0.0,0.312285518188,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.470572848548,0.0,0.108910891089,0.960396039604,0.67803030303,0.0,0.409090909091,0.0,0.0714285714286,0.0357142857143,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.406593406593,0.0,0.437126360434,0.0923057411523,0.666666666667,0.0,0.117117117117,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.540998907653,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
14,Tb,He,0.225237109567,0.271775093496,0.661988600017,0.0,0.596585125483,0.0,0.101842105263,0.0,0.117647058824,1.0,0.768518518519,0.0,0.363828527817,0.0,0.659459459459,0.0,0.403333333333,0.0,0.09519398427,1.0,0.0,1.0,0.638143522062,0.992882752228,0.448024546947,0.170876547669,0.448024546914,0.17087654763,0.0,0.0,0.236973136617,0.0605221339387,0.969387755102,0.326530612245,0.340659340659,0.428571428571,0.035477582846,1.0,0.38195270181,0.274620161184,0.0864565587734,0.0,0.300617707618,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.426105153021,0.0,0.277227722772,0.960396039604,0.666666666667,0.0,0.227272727273,0.0,0.357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.384615384615,0.0,0.642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.692307692308,0.0,0.480047008331,0.0923057411523,0.833333333333,0.0,0.0990990990991,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.542819485828,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
15,Dy,He,0.220221662087,0.271775093496,0.677263164789,0.0,0.483540298009,0.0,0.107894736842,0.0,0.117647058824,1.0,0.759259259259,0.0,0.37852541243,0.0,0.659459459459,0.0,0.406666666667,0.0,0.0988231463414,1.0,0.0,1.0,0.640262850259,0.992882752228,0.44265784716,0.170876547669,0.442657847155,0.17087654763,0.0,0.0,0.232463110102,0.0605221339387,0.969387755102,0.326530612245,0.340659340659,0.428571428571,0.0337231968811,1.0,0.372043863126,0.274620161184,0.0966780238501,0.0,0.296614047129,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.440753335077,0.0,0.29702970297,0.960396039604,0.662878787879,0.0,0.181818181818,0.0,0.392857142857,0.0357142857143,0.0,0.0,0.0,0.0,0.307692307692,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.703296703297,0.0,0.464718205511,0.0923057411523,0.833333333333,0.0,0.112612612613,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.537447498115,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
16,Lu,He,0.201766685115,0.271775093496,0.730534098756,0.0,0.625911988719,0.0,0.126315789474,0.0,0.117647058824,1.0,0.736111111111,0.0,0.435630777339,0.0,0.67027027027,0.0,0.423333333333,0.0,0.0740307986834,1.0,0.0,1.0,0.646281039046,0.992882752228,0.416176549164,0.170876547669,0.416176549318,0.17087654763,0.00106464187458,0.0,0.210896708286,0.0605221339387,0.969387755102,0.326530612245,0.340659340659,0.428571428571,0.0300194931774,1.0,0.35486854274,0.274620161184,0.158858603066,0.0,0.272820864791,0.153397391901,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.506408579649,0.0,0.39603960396,0.960396039604,0.662878787879,0.0,0.409090909091,0.0,0.571428571429,0.0357142857143,1.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.758241758242,0.0,0.424863318178,0.0923057411523,0.833333333333,0.0,0.121621621622,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.509049042786,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
17,Tl,He,0.193749533774,0.271775093496,0.856231505391,0.0,0.297007807425,0.0,0.113157894737,0.0,0.705882352941,1.0,0.541666666667,0.0,0.524564636334,0.0,0.605405405405,0.0,0.54,0.0,0.107004176484,1.0,0.0,1.0,0.818682074346,0.992882752228,0.393265605951,0.170876547669,0.39326560592,0.17087654763,0.0,0.0,0.19314415437,0.0605221339387,0.663265306122,0.326530612245,0.714285714286,0.428571428571,0.0251461988304,1.0,0.347734178888,0.274620161184,0.0352810902896,0.0,0.26149622512,0.153397391901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.150928590112,0.0,0.742574257426,0.960396039604,0.651515151515,0.0,0.227272727273,0.0,0.928571428571,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.166666666667,0.0,0.0,0.0,1.0,1.0,0.868131868132,0.0,0.204894997705,0.0923057411523,0.833333333333,0.0,0.0126126126126,0.0,0.845814977974,0.982378854626,0.636363636364,0.636363636364,0.515003102675,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
18,Sn,He,0.178552384924,0.271775093496,0.490147449576,0.0,0.489507973667,0.0,0.152631578947,0.0,0.764705882353,1.0,0.513888888889,0.0,0.323589166032,0.0,0.67027027027,0.0,0.653333333333,0.0,0.166719887934,1.0,0.0,1.0,0.689333209281,0.992882752228,0.464403837403,0.170876547669,0.464403837414,0.17087654763,0.0,0.0,0.25103291714,0.0605221339387,0.265306122449,0.326530612245,0.175824175824,0.428571428571,0.0442495126706,1.0,0.356586074779,0.274620161184,0.0609028960818,0.0,0.244566460764,0.153397391901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.132116139158,0.0,0.782178217822,0.960396039604,0.587121212121,0.0,0.181818181818,0.0,0.464285714286,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,0.0,0.0,0.0,1.0,1.0,0.527472527473,0.0,0.197383884323,0.0923057411523,0.666666666667,0.0,0.0810810810811,0.0,0.612334801762,0.982378854626,0.272727272727,0.636363636364,0.372790305293,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
19,Sc,He,0.16078272749,0.271775093496,0.174994471134,0.0,0.528383117957,0.0,0.15,0.0,0.117647058824,1.0,0.657407407407,0.0,0.132131256548,0.0,0.686486486486,0.0,0.453333333333,0.0,0.128909431482,1.0,0.0,1.0,0.51125191351,0.992882752228,0.333569016342,0.170876547669,0.333569016499,0.17087654763,3.00853362271e-06,0.0,0.150692395006,0.0605221339387,0.561224489796,0.326530612245,0.494505494505,0.428571428571,0.110721247563,1.0,0.337164750958,0.274620161184,0.120102214651,0.0,0.220658888126,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.474496468742,0.0,0.0990099009901,0.960396039604,0.613636363636,0.0,0.409090909091,0.0,0.0714285714286,0.0357142857143,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.208791208791,0.0,0.362015226614,0.0923057411523,0.5,0.0,0.130630630631,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.458903652952,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
20,Mg,He,0.144560448689,0.271775093496,0.0867526312469,0.0,0.231704385219,0.0,0.118421052632,0.0,0.0588235294118,1.0,0.523148148148,0.0,0.0769294038025,0.0,0.632432432432,0.0,0.436666666667,0.0,0.181329077436,1.0,0.0,1.0,0.874639661171,0.992882752228,0.34240803072,0.170876547669,0.342408030754,0.17087654763,0.0,0.0,0.156640181612,0.0605221339387,0.540816326531,0.326530612245,0.0549450549451,0.428571428571,0.199415204678,1.0,0.32856387898,0.274620161184,0.0722316865417,0.0,0.20372912377,0.153397391901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.241433429244,0.0,0.663366336634,0.960396039604,0.606060606061,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10989010989,0.0,0.254202646828,0.0923057411523,0.333333333333,0.0,0.0765765765766,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.451216197505,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
21,Li,He,0.129325683773,0.271775093496,0.0125558447899,0.0,0.27467164996,0.0,0.0289473684211,0.0,0.0,1.0,0.462962962963,0.0,0.023675330945,0.0,0.52972972973,0.0,0.326666666667,0.0,0.0723809555105,1.0,0.0,1.0,0.849540549167,0.992882752228,0.249084408905,0.170876547669,0.249084409069,0.17087654763,0.0,0.0,0.099462731714,0.0605221339387,0.295918367347,0.326530612245,0.461538461538,0.428571428571,0.698245614035,1.0,0.328444972916,0.274620161184,0.0255536626917,0.0,0.182566918325,0.153397391901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.118673816375,0.0,0.0,0.960396039604,0.575757575758,0.0,0.0454545454545,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.010989010989,0.0,0.462188953046,0.0923057411523,0.166666666667,0.0,0.0189189189189,0.0,1.0,0.982378854626,0.636363636364,0.636363636364,0.395814208715,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
22,U,He,0.122106880909,0.271775093496,1.0,0.0,0.715427123597,0.0,0.263157894737,0.0,0.117647058824,1.0,0.777777777778,0.0,0.843292254434,0.0,0.816216216216,0.0,0.46,0.0,0.111155531969,1.0,0.0,1.0,0.127670386955,0.992882752228,0.302398078791,0.170876547669,0.302398078823,0.17087654763,0.0,0.0,0.130624290579,0.0605221339387,0.0,0.326530612245,0.0,0.428571428571,0.02261208577,1.0,0.365504029594,0.274620161184,0.0778534923339,0.0,0.177419354839,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.368297148836,0.0,0.188118811881,0.960396039604,0.598484848485,0.0,0.909090909091,0.0,0.178571428571,0.0357142857143,1.0,0.0,0.1,0.0,0.846153846154,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.989010989011,0.0,0.470849726639,0.0923057411523,1.0,0.0,0.5,0.0,0.26872246696,0.982378854626,0.272727272727,0.636363636364,0.327770740488,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
23,Np,He,0.108453719117,0.271775093496,0.995603443011,0.0,0.727873989971,0.0,0.0,0.0,0.117647058824,1.0,0.75,0.0,0.905267069065,0.0,0.0,0.0,0.453333333333,0.0,0.114615558658,1.0,0.0,1.0,0.0014162638364,0.992882752228,0.278811990791,0.170876547669,0.278811990833,0.17087654763,0.0,0.0,0.116356413167,0.0605221339387,0.0,0.326530612245,0.0,0.428571428571,0.0,1.0,0.0,0.274620161184,0.0272572402044,0.0,0.154998856097,0.153397391901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.239863981167,0.0,0.207920792079,0.960396039604,0.662878787879,0.0,0.863636363636,0.0,0.214285714286,0.0357142857143,1.0,0.0,0.1,0.0,0.769230769231,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.469316846357,0.0923057411523,1.0,0.0,0.0,0.0,0.264317180617,0.982378854626,0.272727272727,0.636363636364,0.272361059115,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
24,Ta,He,0.0975774618601,0.271775093496,0.756091396357,0.0,0.976470307403,0.0,0.526315789474,0.0,0.235294117647,1.0,0.657407407407,0.0,0.737049715067,0.0,0.881081081081,0.0,0.5,0.0,0.176657799784,1.0,0.0,1.0,0.0848398811872,0.992882752228,0.273631088639,0.170876547669,0.273631088745,0.17087654763,0.0,0.0,0.113325766175,0.0605221339387,0.234693877551,0.326530612245,0.527472527473,0.428571428571,0.0272904483431,1.0,0.335050865372,0.274620161184,0.311499148211,0.0,0.137039579044,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.860580695789,0.0,0.465346534653,0.960396039604,0.549242424242,0.0,0.318181818182,0.0,0.642857142857,0.0357142857143,0.777777777778,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.78021978022,0.0,0.289969853358,0.0923057411523,0.833333333333,0.0,0.310810810811,0.0,1.0,0.982378854626,0.636363636364,0.636363636364,0.371451795705,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
25,Nb,He,0.0971726208192,0.271775093496,0.379887965416,0.0,0.854729723969,0.0,0.447368421053,0.0,0.235294117647,1.0,0.62962962963,0.0,0.3793664992,0.0,0.886486486486,0.0,0.533333333333,0.0,0.138446734097,1.0,0.0,1.0,0.219529229229,0.992882752228,0.274567149543,0.170876547669,0.274567149725,0.17087654763,0.0,0.0,0.113870601589,0.0605221339387,0.867346938776,0.326530612245,0.967032967033,0.428571428571,0.051656920078,1.0,0.325009908839,0.274620161184,0.255536626917,0.0,0.142759094029,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.71933036882,0.0,0.455445544554,0.960396039604,0.541666666667,0.0,0.318181818182,0.0,0.142857142857,0.0357142857143,0.666666666667,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.428571428571,0.0,0.329824740691,0.0923057411523,0.666666666667,0.0,0.171171171171,0.0,1.0,0.982378854626,0.636363636364,0.636363636364,0.372208233116,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
26,Mo,He,0.0744666290005,0.271775093496,0.392936156562,0.0,0.836826696994,0.0,0.605263157895,0.0,0.294117647059,1.0,0.583333333333,0.0,0.455064308498,0.0,0.956756756757,0.0,0.72,0.0,0.154566785812,1.0,0.0,1.0,0.161856994377,0.992882752228,0.233843325231,0.170876547669,0.233843325322,0.17087654763,0.0,0.0,0.0912599318956,0.0605221339387,0.244897959184,0.326530612245,0.582417582418,0.428571428571,0.0489278752437,1.0,0.317875544986,0.274620161184,0.319250425894,0.0,0.113475177305,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.757520272038,0.0,0.485148514851,0.960396039604,0.526515151515,0.0,0.272727272727,0.0,0.178571428571,0.0357142857143,0.555555555556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.43956043956,0.0,0.285371212512,0.0923057411523,0.666666666667,0.0,0.0900900900901,0.0,1.0,0.982378854626,0.636363636364,0.636363636364,0.338255732257,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
27,Pt,He,0.073191942975,0.271775093496,0.816495374529,0.0,0.698035611678,0.0,0.605263157895,0.0,0.529411764706,1.0,0.5,0.0,0.933598412896,0.0,0.962162162162,0.0,0.76,0.0,0.24475798708,1.0,0.0,1.0,0.530941382089,0.992882752228,0.222156848182,0.170876547669,0.22215684821,0.17087654763,0.0,0.0,0.0851759364359,0.0605221339387,0.561224489796,0.326530612245,1.0,0.428571428571,0.0259259259259,1.0,0.341656757828,0.274620161184,0.188884156729,0.0,0.10787005262,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.533978550876,0.0,0.613861386139,0.960396039604,0.526515151515,0.0,0.0909090909091,0.0,0.821428571429,0.0357142857143,0.111111111111,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.835164835165,0.0,0.188799754743,0.0923057411523,0.833333333333,0.0,0.274774774775,0.0,0.982378854626,0.982378854626,1.0,0.636363636364,0.35588713441,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
28,Re,He,0.0672901672238,0.271775093496,0.778563741646,0.0,1.0,0.0,0.973684210526,0.0,0.352941176471,1.0,0.569444444444,0.0,0.930499672164,0.0,1.0,0.0,0.633333333333,0.0,0.190379511771,1.0,0.0,1.0,0.0415061399655,0.992882752228,0.215643540183,0.170876547669,0.215643540193,0.17087654763,0.0,0.0,0.0818615209989,0.0605221339387,0.336734693878,0.326530612245,0.362637362637,0.428571428571,0.0267056530214,1.0,0.336636279561,0.274620161184,0.290289608177,0.0,0.103408830931,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.904786816636,0.0,0.524752475248,0.960396039604,0.518939393939,0.0,0.227272727273,0.0,0.714285714286,0.0357142857143,0.555555555556,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.802197802198,0.0,0.237851923769,0.0923057411523,0.833333333333,0.0,0.801801801802,0.0,0.845814977974,0.982378854626,1.0,0.636363636364,0.343320016616,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
29,Pd,He,0.0671817054412,0.271775093496,0.43763198623,0.0,0.55106028546,0.0,0.473684210526,0.0,0.529411764706,1.0,0.513888888889,0.0,0.532222952713,0.0,0.902702702703,0.0,0.733333333333,0.0,0.214705045772,1.0,0.0,1.0,0.599182114618,0.992882752228,0.211210700822,0.170876547669,0.211210700802,0.17087654763,0.0,0.0,0.0796367763905,0.0605221339387,0.326530612245,0.326530612245,0.879120879121,0.428571428571,0.0475633528265,1.0,0.343242172017,0.274620161184,0.142589437819,0.0,0.103523221231,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.47817159299,0.0,0.60396039604,0.960396039604,0.537878787879,0.0,0.0,0.0,0.321428571429,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.483516483516,0.0,0.162740789949,0.0923057411523,0.666666666667,0.0,0.198198198198,0.0,0.982378854626,0.982378854626,1.0,0.636363636364,0.351638263938,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
30,Ir,He,0.062190378806,0.271775093496,0.804244615097,0.0,0.800850138024,0.0,0.842105263158,0.0,0.470588235294,1.0,0.523148148148,0.0,0.998671968258,0.0,0.989189189189,0.0,0.733333333333,0.0,0.245155213608,1.0,0.0,1.0,0.314896247733,0.992882752228,0.207554658232,0.170876547669,0.207554658315,0.17087654763,0.0,0.0,0.0778206583428,0.0605221339387,0.561224489796,0.326530612245,1.0,0.428571428571,0.0255360623782,1.0,0.331615801295,0.274620161184,0.350255536627,0.0,0.0939144360558,0.153397391901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.716453047345,0.0,0.584158415842,0.960396039604,0.515151515152,0.0,0.136363636364,0.0,0.785714285714,0.0357142857143,0.333333333333,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.824175824176,0.0,0.205661437846,0.0923057411523,0.833333333333,0.0,0.945945945946,0.0,0.982378854626,0.982378854626,1.0,0.636363636364,0.337565963906,0.336699266128,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
